player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
421,2,1,2026-03-14T17:00:00Z,True,10,Rosenborg,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,543,0,0,0
421,10,2,2026-03-21T17:00:00Z,False,15,Viking,4,1,False,64,0,0,0,4,0,0,0,0,0,0,0,0.000000,2,80,525,11,58,-47
421,18,3,2026-04-06T15:00:00Z,True,8,Lillestrøm,0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,80,493,23,65,-42
421,29,4,2026-04-12T15:00:00Z,True,5,HamKam,4,1,False,59,1,0,0,1,0,0,0,0,0,0,0,0.000000,5,80,458,18,52,-34
421,41,5,2026-04-19T17:15:00Z,False,13,Start,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,80,540,84,12,72
421,44,6,2026-04-26T12:30:00Z,True,16,Vålerenga,5,1,False,27,0,1,0,0,0,0,0,0,0,0,0,0.000000,4,80,517,22,44,-22
421,59,7,2026-05-04T17:00:00Z,False,2,Bodø/Glimt,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,495,9,32,-23
421,64,8,2026-05-10T15:00:00Z,False,14,Tromsø,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,432,11,77,-66
421,73,9,2026-05-16T14:00:00Z,True,7,Kristiansund,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,390,0,37,-37
421,80,10,2026-05-25T15:00:00Z,False,12,Sarpsborg 08,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,377,0,17,-17
421,90,11,2026-05-30T14:00:00Z,True,11,Sandefjord,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,360,0,16,-16
